time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,1.534203561341441,6.407899094499928,25.816063998209042,6.2108973206033316,0.0248803124846404,0.0,0.24461291616924055,2.788231561801533,6.954703559153142,-0.1590599388655025,-0.04499519966334935,0.0,493.33962257580697,494.16981587972106,494.2570354087104,495.39620165725455
4.14,1.5484161259491136,6.573368835420114,26.234364902347814,6.2013123669415755,0.02176111658546631,0.0,0.2294098335660614,2.7265393539064497,6.988528468706729,-0.16116279488970386,-0.07207215051632189,0.0,459.9404357223293,457.78853717849546,458.5712897842896,458.3807908853214
4.199999999999998,1.5617898088891382,6.734987564630871,26.65430638749328,6.191210953455826,0.017225400159977866,0.0,0.2167866216301923,2.659858911469929,7.009455033254799,-0.18932990155151277,-0.08377910006111484,0.0,455.42709293615013,454.4851169517577,456.12388208192255,453.8409985657327
4.259999999999997,1.5744555932656688,6.892198661400326,27.077762057604573,6.179561993851678,0.012339254540472133,0.0,0.20592343995563794,2.5793736666553357,7.105209503070211,-0.20611871427183343,-0.07712125240068032,0.0,477.2271649416576,477.73032476990534,478.6901521322155,477.3763495489042
4.319999999999996,1.586611753143576,7.044725720923885,27.503262618720107,6.167227136711437,0.008524563409253005,0.0,0.19962916027861677,2.5037872142915094,7.0783504220855,-0.20452834898247255,-0.045065668301541933,0.0,439.7339990290697,442.37875044998503,441.13968966179266,441.2291697112276
4.379999999999995,1.5984443659467402,7.192424094746252,27.927839206213562,6.154900441542267,0.006261130200416076,0.0,0.19500653865835804,2.418404552338693,7.0742468480455765,-0.20734071648132835,-0.026055142097684607,0.0,446.79192337705194,448.33879889966636,448.47732497855105,448.20770186834983
4.439999999999993,1.6100297929733272,7.334643240662223,28.3532099708135,6.142586216440403,0.005169851661614544,0.0,0.1912956212974954,2.3211114613524444,7.104588265440227,-0.2013371219835019,-0.00585501588777356,0.0,457.4255492637804,459.03176037271186,458.86712695992617,459.3036609842425
4.499999999999992,1.621423848196185,7.4711969624261085,28.777607057056077,6.1302727514615505,0.004591694495358567,0.0,0.18853989109100872,2.2296768981886883,7.042331378687336,-0.21440744622376598,-0.018538438648613133,0.0,429.73770011450824,428.6610610868023,430.340406666117,429.18910719640803
4.559999999999991,1.632636557415582,7.601136082348632,29.20422269432426,6.117736121930777,0.004167211251813185,0.0,0.185297183194765,2.1003967150531127,7.177304240254757,-0.19980959524848213,0.009364826965757057,0.0,489.01419215878184,491.08881857842266,489.0733565301369,490.12088302033845
4.6199999999999894,1.6436833616805842,7.724032822904787,29.633116058988772,6.105889603195449,0.004477413679811804,0.0,0.1828913157415326,1.9951889351587555,7.1194145700974,-0.19309044538952436,-0.00492066912974379,0.0,432.6014027570127,431.39644330555467,431.7986598665669,432.3259007973802
4.679999999999988,1.6545883843458753,7.840641434561741,30.057388296296924,6.094910790639146,0.004008048839199141,0.0,0.180635024394109,1.8908851659947947,7.02346625046848,-0.16802245048834735,-0.014371323819913722,0.0,419.5064018127669,418.68485593966665,417.1927416454609,419.3410263033537
4.739999999999987,1.6653545911070478,7.950281057516905,30.47880864958995,6.084454010816717,0.003713550669020904,0.0,0.17828629894874176,1.7629403089619395,7.023741034394203,-0.19127818695449883,0.00933506337979192,0.0,448.97258061197243,450.8923779106617,449.83392638545797,447.91678185880426
4.799999999999986,1.6759731164332814,8.051664768473751,30.902191860825827,6.073012453328531,0.0045338242607781964,0.0,0.17559603961616616,1.6155409492980566,7.088472336314591,-0.1895482862068524,0.021175169661158264,0.0,469.45748403078835,470.375383323966,469.68900663227544,469.78992868510437
4.859999999999984,1.6864071409525496,8.143808298816891,31.33027855864014,6.062159195650748,0.005685092456773511,0.0,0.17208119389898294,1.454979606537044,7.180325722231086,-0.16760221461114044,0.014883482709215273,0.0,479.85145358601494,479.373420298816,477.96328694158876,479.6037850486704
4.919999999999983,1.6966110875132423,8.226269159397726,31.763161609619637,6.052845876690245,0.006900987331505348,0.0,0.16794528523249258,1.2929668890162007,7.248475346164747,-0.13785939692083068,0.02929603790428135,0.0,472.8798701672064,473.9889974449136,472.56985698592246,474.835586394776
4.979999999999982,1.706553186772636,8.299299945720808,32.19818967414077,6.044438384408274,0.008826210182825811,0.0,0.16329067277181955,1.1407824112959075,7.252211852942809,-0.1450853872061102,0.03715357615662579,0.0,453.00548087794033,453.6373833003356,456.6665895138491,456.07195538355097
5.0399999999999805,1.7162117063643059,8.36391644833362,32.62995176127147,6.035913899483766,0.011342486378485894,0.0,0.15847868899352002,1.0124492884521137,7.1403049742148506,-0.13665267919702354,0.050106175953818305,0.0,416.801932143838,417.93377102157183,416.33239469682144,417.0494428542175
